GroupId,Province,Material Name,month,cur_volume,next_month,next_volume,volume_diff,Churn
ERW_BM2U2020110122,Nakhon Pathom,"MOBIL SUPER 3000 5W30 (AIO),4/4(B)",3,1456,5.0,2624.0,1168.0,No
ERW_BM2U2020110122,Nakhon Pathom,"MOBIL SUPER 3000 5W30 (AIO),4/4(B)",5,2624,12.0,7792.0,5168.0,Yes
ERW_BM2U2020110125,Kanchanaburi,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,7,280,11.0,13944.0,13664.0,Yes
ERW_BM2U2020110125,Kanchanaburi,"MOBIL ATF 3309 , 12x1 LT CTN",2,264,5.0,8226.0,7962.0,Yes
ERW_BM2U2020110125,Kanchanaburi,"MOBIL ATF 3309 , 12x1 LT CTN",5,8226,11.0,5172.0,-3054.0,Yes
ERW_BM2U2020110125,Kanchanaburi,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,3,13832,5.0,3248.0,-10584.0,Yes
ERW_BM2U2020110126,Samut Sakhon,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,9,4360,10.0,1000.0,-3360.0,Yes
ERW_BM2U2020110126,Samut Sakhon,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,5,12712,8.0,12544.0,-168.0,Yes
ERW_BM2U2020110126,Samut Sakhon,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,9,7420,10.0,1180.0,-6240.0,Yes
ERW_BM2U2020110126,Samut Sakhon,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,10,1180,12.0,18200.0,17020.0,No
ERW_BM2U2020110126,Samut Sakhon,"M DEL LEGEND CH-4 15W-40 H.D.,1X12L CTN",3,768,5.0,5172.0,4404.0,No
ERW_BM2U2020110126,Samut Sakhon,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,4,396,9.0,3456.0,3060.0,Yes
ERW_BM2U2020110126,Samut Sakhon,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,2,9184,3.0,3276.0,-5908.0,Yes
ERW_BM2U2020110126,Samut Sakhon,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,3,3276,5.0,26740.0,23464.0,No
ERW_BM2U2020110126,Samut Sakhon,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,5,26740,9.0,11564.0,-15176.0,Yes
ERW_BM2U2020110126,Samut Sakhon,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,9,11564,11.0,7168.0,-4396.0,Yes
ERW_BM2U2020110126,Samut Sakhon,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,11,7168,12.0,11172.0,4004.0,No
ERW_BM2U2020110126,Samut Sakhon,M SUP EVD Protection 20W-50 4x4+1L/CAR,4,9640,5.0,12600.0,2960.0,No
ERW_BM2U2020110126,Samut Sakhon,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8,7756,12.0,11452.0,3696.0,No
ERW_BM2U2020110126,Samut Sakhon,M SUP Friction Fighter 10W-40 4x4+1L/CAR,8,9720,10.0,1540.0,-8180.0,Yes
ERW_BM2U2020110126,Samut Sakhon,"MOBIL 1 0W-40 (SN), 4x4LT CTN",4,7856,12.0,6560.0,-1296.0,Yes
ERW_BM2U2020110126,Samut Sakhon,MOBIL ATF 220 SYN TECH 20L/PAIL,1,1880,4.0,8200.0,6320.0,Yes
ERW_BM2U2020110126,Samut Sakhon,MOBIL ATF 220 SYN TECH 20L/PAIL,4,8200,8.0,5740.0,-2460.0,Yes
ERW_BM2U2020110126,Samut Sakhon,"MOBIL ATF 3309 , 12x1 LT CTN",1,5964,4.0,912.0,-5052.0,Yes
ERW_BM2U2020110126,Samut Sakhon,"MOBIL ATF 3309 , 12x1 LT CTN",4,912,5.0,4812.0,3900.0,No
ERW_BM2U2020110126,Samut Sakhon,"MOBIL ATF 3309 , 12x1 LT CTN",5,4812,8.0,2724.0,-2088.0,Yes
ERW_BM2U2020110126,Samut Sakhon,MOBIL HYDRAULIC 10W 1/18 LT,6,1998,7.0,6102.0,4104.0,No
ERW_BM2U2020110126,Samut Sakhon,MOBIL SUPER 1000 TBS 15W-40 4X7L:TH,4,9128,5.0,12992.0,3864.0,No
ERW_BM2U2020110126,Samut Sakhon,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,3,9780,4.0,8440.0,-1340.0,Yes
ERW_BM2U2020110126,Samut Sakhon,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,4,8440,5.0,4880.0,-3560.0,Yes
ERW_BM2U2020110126,Samut Sakhon,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,3,9912,4.0,6524.0,-3388.0,Yes
ERW_BM2U2020110126,Samut Sakhon,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,4,6524,5.0,10220.0,3696.0,No
ERW_BM2U2020110126,Samut Sakhon,MOBILUBE HD 80W-90 1/18 LT,5,5202,9.0,7812.0,2610.0,Yes
ERW_BM2U2020110126,Samut Sakhon,MOBILUBE HD 80W-90 4/5 LT,3,8940,4.0,540.0,-8400.0,Yes
ERW_BM2U2020110126,Samut Sakhon,MOBILUBE HD 80W-90 4/5 LT,4,540,5.0,3760.0,3220.0,No
ERW_BM2U2020110126,Samut Sakhon,MOBILUBE HD 85W-140 4/5 LT,3,5480,11.0,740.0,-4740.0,Yes
ERW_BM2U2020110126,Samut Sakhon,MOBILUBE HD 85W-140 4/5 LT,11,740,12.0,11640.0,10900.0,No
ERW_BM2U2020110127,Kanchanaburi,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,10,3060,12.0,7400.0,4340.0,No
ERW_BM2U2020110127,Kanchanaburi,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3,19920,10.0,4660.0,-15260.0,Yes
ERW_BM2U2020110127,Kanchanaburi,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,10,4660,12.0,5320.0,660.0,No
ERW_BM2U2020110128,Samut Sakhon,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,9,13160,11.0,3472.0,-9688.0,Yes
ERW_BM2U2020110128,Samut Sakhon,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,5,7168,9.0,10752.0,3584.0,No
ERW_BM2U2020110128,Samut Sakhon,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,9,10752,11.0,7728.0,-3024.0,Yes
ERW_BM2U2020110128,Samut Sakhon,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,11,7728,12.0,2492.0,-5236.0,Yes
ERW_BM2U2020110128,Samut Sakhon,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,9,2408,11.0,9324.0,6916.0,No
ERW_BM2U2020110128,Samut Sakhon,MOBIL SUPER 1000 TBS 15W-40 4X7L:TH,3,4200,9.0,3556.0,-644.0,Yes
ERW_BM2U2020110128,Samut Sakhon,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,6944,5.0,13076.0,6132.0,No
ERW_BM2U2020110128,Samut Sakhon,MOBILUBE HD 80W-90 4/5 LT,3,7820,11.0,5000.0,-2820.0,Yes
ERW_BM2U2020110131,Ratchaburi,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,11,5292,12.0,12544.0,7252.0,No
ERW_BM2U2020110133,Ratchaburi,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,8,5256,11.0,3780.0,-1476.0,Yes
ERW_BM2U2020110133,Ratchaburi,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9,8800,12.0,4520.0,-4280.0,Yes
ERW_BM2U2020110133,Ratchaburi,M SUP Friction Fighter 10W-40 4x4+1L/CAR,8,2680,12.0,6820.0,4140.0,Yes
ERW_BM2U2020110133,Ratchaburi,MOBIL ATF 220 SYN TECH 4X5L/CAR,1,1940,4.0,7460.0,5520.0,Yes
ERW_BM2U2020110133,Ratchaburi,MOBIL ATF 220 SYN TECH 4X5L/CAR,4,7460,9.0,760.0,-6700.0,Yes
ERW_BM2U2020110133,Ratchaburi,MOBIL ATF 220 SYN TECH 4X5L/CAR,9,760,12.0,220.0,-540.0,Yes
ERW_BM2U2020110133,Ratchaburi,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,1,7040,2.0,120.0,-6920.0,Yes
ERW_BM2U2020110133,Ratchaburi,MOBILUBE HD 80W-90 4/5 LT,2,9340,7.0,6780.0,-2560.0,Yes
ERW_BM2U2020110133,Ratchaburi,MOBILUBE HD 80W-90 4/5 LT,7,6780,11.0,6000.0,-780.0,Yes
ERW_BM2U2020110133,Ratchaburi,MOBILUBE HD 80W-90 4/5 LT,11,6000,12.0,4200.0,-1800.0,Yes
ERW_BM2U2020110133,Ratchaburi,MOBILUBE HD 85W-140 4/5 LT,9,920,12.0,4260.0,3340.0,Yes
ERW_BM2U2020110135,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,3,11984,8.0,560.0,-11424.0,Yes
ERW_BM2U2020110135,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8,12992,10.0,9548.0,-3444.0,Yes
ERW_BM2U2020110136,Samut Sakhon,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,2744,12.0,10500.0,7756.0,Yes
ERW_BM2U2020110136,Samut Sakhon,MOBIL DELVAC MX 15W-40 12X1L/CAR,2,5868,7.0,5952.0,84.0,No
ERW_BM2U2020110136,Samut Sakhon,MOBIL DELVAC MX 15W-40 12X1L/CAR,7,5952,12.0,3684.0,-2268.0,Yes
ERW_BM2U2020110136,Samut Sakhon,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,1,8652,2.0,4368.0,-4284.0,Yes
ERW_BM2U2020110136,Samut Sakhon,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,2,4368,3.0,13832.0,9464.0,No
ERW_BM2U2020110136,Samut Sakhon,MOBILUBE HD 80W-90 4/5 LT,3,4100,10.0,3380.0,-720.0,Yes
ERW_BM2U2020110140,Ratchaburi,"MOBIL ATF 3309 , 12x1 LT CTN",9,5076,12.0,2520.0,-2556.0,Yes
ERW_BM2U2020110142,Suphan Buri,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,1,8120,3.0,2772.0,-5348.0,Yes
ERW_BM2U2020110142,Suphan Buri,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,3,1400,5.0,2620.0,1220.0,No
ERW_BM2U2020110142,Suphan Buri,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,2,5628,3.0,19012.0,13384.0,No
ERW_BM2U2020110145,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,5,11032,7.0,6468.0,-4564.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,7,6468,8.0,3668.0,-2800.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,8,3668,9.0,21728.0,18060.0,No
ERW_BM2U2020110145,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,9,21728,11.0,3780.0,-17948.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,11,3780,12.0,5600.0,1820.0,No
ERW_BM2U2020110145,Nakhon Pathom,"M DEL LEGEND CH-4 15W-40 H.D.,1X12L CTN",5,3696,9.0,204.0,-3492.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,"MOBIL DELVAC SUPER 1400-15W40 ,4/6+1",3,3556,4.0,11956.0,8400.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE GX 80W-90 4/5 LT,1,1800,3.0,9840.0,8040.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE GX 80W-90 4/5 LT,3,9840,4.0,12360.0,2520.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE GX 80W-90 4/5 LT,4,12360,5.0,1160.0,-11200.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE GX 80W-90 4/5 LT,5,1160,6.0,7580.0,6420.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE GX 80W-90 4/5 LT,6,7580,7.0,4380.0,-3200.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE GX 80W-90 4/5 LT,7,4380,8.0,8580.0,4200.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE GX 80W-90 4/5 LT,8,8580,9.0,1160.0,-7420.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE GX 80W-90 4/5 LT,9,1160,10.0,6580.0,5420.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE GX 80W-90 4/5 LT,10,6580,11.0,8040.0,1460.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE GX 80W-90 4/5 LT,11,8040,12.0,8660.0,620.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 80W-90 1/18 LT,4,2592,7.0,450.0,-2142.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 1/18 LT,4,1098,6.0,360.0,-738.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 1/18 LT,6,360,7.0,1404.0,1044.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 1/18 LT,7,1404,8.0,3680.0,2276.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 1/18 LT,8,3680,9.0,1080.0,-2600.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 1/18 LT,9,1080,12.0,720.0,-360.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,1,7020,2.0,8500.0,1480.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,2,8500,3.0,8120.0,-380.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,3,8120,4.0,17680.0,9560.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,4,17680,5.0,9920.0,-7760.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,5,9920,6.0,17800.0,7880.0,No
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,6,17800,8.0,14440.0,-3360.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,8,14440,9.0,10780.0,-3660.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,9,10780,10.0,8200.0,-2580.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,10,8200,11.0,7700.0,-500.0,Yes
ERW_BM2U2020110145,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,11,7700,12.0,14040.0,6340.0,No
ERW_BM2U2020110146,Prachuap Khiri Khan,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,6,6524,8.0,10360.0,3836.0,No
ERW_BM2U2020110146,Prachuap Khiri Khan,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,6,5152,8.0,20888.0,15736.0,No
ERW_BM2U2020110146,Prachuap Khiri Khan,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,6,4820,9.0,8340.0,3520.0,Yes
ERW_BM2U2020110146,Prachuap Khiri Khan,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,6,11200,11.0,252.0,-10948.0,Yes
ERW_BM2U2020110146,Prachuap Khiri Khan,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,3,21644,5.0,18676.0,-2968.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,5,40,9.0,5640.0,5600.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,9,5640,10.0,580.0,-5060.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,10,580,12.0,10180.0,9600.0,No
ERW_BM2U2020110149,Nakhon Pathom,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,3,10724,4.0,700.0,-10024.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,4,700,5.0,2632.0,1932.0,No
ERW_BM2U2020110149,Nakhon Pathom,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,5,2632,12.0,3276.0,644.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,M SUP EVD Protection 20W-50 4x4+1L/CAR,4,9980,5.0,1220.0,-8760.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,M SUP Frict Fighter TBS 10W-30 12X1L/CAR,8,5952,10.0,5328.0,-624.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,10,3864,12.0,8092.0,4228.0,No
ERW_BM2U2020110149,Nakhon Pathom,M-BRAKE FLUID DOT4 12X0.5L,3,185,10.0,129.0,-56.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,M-BRAKE FLUID DOT4 12X1L,10,3816,12.0,5148.0,1332.0,No
ERW_BM2U2020110149,Nakhon Pathom,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,3,7968,5.0,6544.0,-1424.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,"MOBIL ATF 3309 , 12x1 LT CTN",4,3888,11.0,276.0,-3612.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,"MOBIL DELVAC SUPER 1400-15W40 ,4/6+1",3,8372,4.0,8736.0,364.0,No
ERW_BM2U2020110149,Nakhon Pathom,MOBIL SUPER 1000 TBS 15W-40 4X7L:TH,3,532,4.0,2940.0,2408.0,No
ERW_BM2U2020110149,Nakhon Pathom,MOBIL SUPER 1000 TBS 15W-40 4X7L:TH,4,2940,5.0,6384.0,3444.0,No
ERW_BM2U2020110149,Nakhon Pathom,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,1,4180,3.0,7300.0,3120.0,No
ERW_BM2U2020110149,Nakhon Pathom,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,3,7300,5.0,6500.0,-800.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,4,18620,5.0,196.0,-18424.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,MOBILUBE HD 80W-90 1/18 LT,3,1854,4.0,918.0,-936.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,MOBILUBE HD 80W-90 1/18 LT,4,918,10.0,5544.0,4626.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,MOBILUBE HD 80W-90 4/5 LT,1,3240,3.0,2280.0,-960.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,MOBILUBE HD 80W-90 4/5 LT,3,2280,5.0,6100.0,3820.0,No
ERW_BM2U2020110149,Nakhon Pathom,MOBILUBE HD 80W-90 4/5 LT,5,6100,11.0,9460.0,3360.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,MOBILUBE HD 80W-90 4/5 LT,11,9460,12.0,8320.0,-1140.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,MOBILUBE HD 85W-140 1/18 LT,3,8100,4.0,6444.0,-1656.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,MOBILUBE HD 85W-140 1/18 LT,4,6444,8.0,7434.0,990.0,No
ERW_BM2U2020110149,Nakhon Pathom,MOBILUBE HD 85W-140 1/18 LT,8,7434,10.0,2286.0,-5148.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,MOBILUBE HD 85W-140 4/5 LT,1,5360,5.0,2820.0,-2540.0,Yes
ERW_BM2U2020110149,Nakhon Pathom,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",4,7140,5.0,9520.0,2380.0,No
ERW_BM2U2020110151,Bangkok,M SUP AIO Protection 5W-40 12x1L/CAR,10,4512,12.0,396.0,-4116.0,Yes
ERW_BM2U2020110151,Bangkok,"MOBIL SUPER 3000 5W-40 (AIO),4/4",10,5984,12.0,5584.0,-400.0,Yes
ERW_BM2U2020110153,Bangkok,MOBIL 1 TBD 5W-40 12X1L/CAR,2,8664,11.0,4548.0,-4116.0,Yes
ERW_BM2U2020110163,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,5,4956,9.0,6888.0,1932.0,Yes
ERW_BM2U2020110163,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,6,8460,9.0,4040.0,-4420.0,Yes
ERW_BM2U2020110163,Nakhon Pathom,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,5,13384,6.0,9856.0,-3528.0,Yes
ERW_BM2U2020110163,Nakhon Pathom,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,6,9856,9.0,364.0,-9492.0,Yes
ERW_BM2U2020110163,Nakhon Pathom,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,7448,9.0,10248.0,2800.0,No
ERW_BM2U2020110163,Nakhon Pathom,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,1,1400,5.0,7620.0,6220.0,Yes
ERW_BM2U2020110163,Nakhon Pathom,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,3500,5.0,14896.0,11396.0,Yes
ERW_BM2U2020110165,Suphan Buri,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,5,2720,10.0,3240.0,520.0,Yes
ERW_BM2U2020110165,Suphan Buri,M DEL LEG 20W-50 STD DEFENSE PAIL20L :TH,10,3240,12.0,3280.0,40.0,No
ERW_BM2U2020110165,Suphan Buri,"MOBIL DELVAC SUPER 1400-15W40 ,1/18",3,6520,5.0,7520.0,1000.0,No
ERW_BM2U2020110170,Uthai Thani,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,3,7680,5.0,8680.0,1000.0,No
ERW_BM2U2020110170,Uthai Thani,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5,8680,11.0,8100.0,-580.0,Yes
ERW_BM2U2020110172,Kanchanaburi,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4,9240,5.0,2900.0,-6340.0,Yes
ERW_BM2U2020110172,Kanchanaburi,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5,2900,11.0,12960.0,10060.0,Yes
ERW_BM2U2020110173,Suphan Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,7,12936,8.0,12208.0,-728.0,Yes
ERW_BM2U2020110173,Suphan Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,8,12208,10.0,6888.0,-5320.0,Yes
ERW_BM2U2020110173,Suphan Buri,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,10,6888,12.0,3892.0,-2996.0,Yes
ERW_BM2U2020110173,Suphan Buri,M SUP Frict Fighter TBS 10W-30 12X1L/CAR,7,2448,9.0,4272.0,1824.0,No
ERW_BM2U2020110173,Suphan Buri,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,13804,8.0,1764.0,-12040.0,Yes
ERW_BM2U2020110173,Suphan Buri,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8,1764,10.0,4368.0,2604.0,No
ERW_BM2U2020110173,Suphan Buri,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,10,4368,11.0,13160.0,8792.0,No
ERW_BM2U2020110173,Suphan Buri,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,11,13160,12.0,6272.0,-6888.0,Yes
ERW_BM2U2020110173,Suphan Buri,M SUP Friction Fighter 10W-40 4x4+1L/CAR,7,4720,11.0,9340.0,4620.0,Yes
ERW_BM2U2020110173,Suphan Buri,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,1,2884,2.0,13412.0,10528.0,No
ERW_BM2U2020110173,Suphan Buri,MOBIL DELVAC MX 15W-40 4X6+1L/CAR,2,13412,4.0,4032.0,-9380.0,Yes
ERW_BM2U2020110173,Suphan Buri,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,1,9600,4.0,9300.0,-300.0,Yes
ERW_BM2U2020110173,Suphan Buri,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,11088,2.0,11452.0,364.0,No
ERW_BM2U2020110173,Suphan Buri,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,2,11452,3.0,17416.0,5964.0,No
ERW_BM2U2020110173,Suphan Buri,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,3,17416,5.0,21364.0,3948.0,No
ERW_BM2U2020110173,Suphan Buri,"MOBIL SUPER 2000 TURBO 10W30 ,12/1",1,5016,4.0,3996.0,-1020.0,Yes
ERW_BM2U2020110174,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,5,7728,7.0,9968.0,2240.0,No
ERW_BM2U2020110174,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,7,9968,8.0,12796.0,2828.0,No
ERW_BM2U2020110174,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,8,12796,10.0,6160.0,-6636.0,Yes
ERW_BM2U2020110174,Nakhon Pathom,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,2,9548,10.0,12544.0,2996.0,No
ERW_BM2U2020110177,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,5,22344,6.0,10416.0,-11928.0,Yes
ERW_BM2U2020110177,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,6,10416,7.0,840.0,-9576.0,Yes
ERW_BM2U2020110177,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. CTN4X7L:TH,7,840,8.0,23128.0,22288.0,No
ERW_BM2U2020110177,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,5,6360,6.0,440.0,-5920.0,Yes
ERW_BM2U2020110177,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,6,440,7.0,10860.0,10420.0,No
ERW_BM2U2020110177,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,7,10860,9.0,19520.0,8660.0,No
ERW_BM2U2020110177,Nakhon Pathom,M DEL LEGEND CH-4 15W-40 H.D. PAIL 20L:TH,9,19520,12.0,9700.0,-9820.0,Yes
ERW_BM2U2020110177,Nakhon Pathom,"M DEL LEGEND CH-4 15W-40 H.D.,1X12L CTN",5,8460,7.0,5916.0,-2544.0,Yes
ERW_BM2U2020110177,Nakhon Pathom,"M DEL LEGEND CH-4 15W-40 H.D.,1X12L CTN",7,5916,8.0,13878.0,7962.0,No
ERW_BM2U2020110177,Nakhon Pathom,"M DEL LEGEND CH-4 15W-40 H.D.,1X12L CTN",8,13878,9.0,4280.0,-9598.0,Yes
ERW_BM2U2020110177,Nakhon Pathom,"M DEL LEGEND CH-4 15W-40 H.D.,1X12L CTN",9,4280,10.0,6246.0,1966.0,No
ERW_BM2U2020110177,Nakhon Pathom,"M DEL LEGEND CH-4 15W-40 H.D.,1X12L CTN",10,6246,11.0,6900.0,654.0,No
ERW_BM2U2020110177,Nakhon Pathom,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,5,28980,6.0,20860.0,-8120.0,Yes
ERW_BM2U2020110177,Nakhon Pathom,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,6,20860,8.0,23492.0,2632.0,No
